

Time, Pressure, T2
130657,67.45,27.75

130859,67.45,27.75

131060,64.52,28.00

131261,67.45,28.00

131463,67.45,28.00

131664,67.45,28.25

131865,67.45,28.25

132067,67.45,28.25

132269,67.45,28.50

132470,67.45,28.50

132671,67.45,28.75

132873,70.38,28.75

133074,70.38,28.75

133276,70.38,29.00

133477,70.38,29.00

133679,70.38,29.00

133880,70.38,29.25

134082,70.38,29.25

134283,70.38,29.50

134484,70.38,29.50

134686,70.38,29.50

134887,73.31,29.75

135089,70.38,29.75

135290,73.31,29.75

135492,73.31,30.00

135693,73.31,30.00

135895,73.31,30.25

136096,73.31,30.25

136298,73.31,30.25

136499,73.31,30.50

136700,73.31,30.50

136902,73.31,30.50

137104,76.25,30.75

137305,73.31,30.75

137506,76.25,31.00

137708,73.31,31.00

137910,76.25,31.00

138110,76.25,31.25

138312,76.25,31.25

138514,76.25,31.25

138715,76.25,31.50

138916,76.25,31.50

139118,76.25,31.75

139320,76.25,31.75

139521,76.25,31.75

139722,76.25,32.00

139924,76.25,32.00

140126,76.25,32.25

140326,79.18,32.25

140528,79.18,32.25

140730,79.18,32.50

140932,79.18,32.50

141132,79.18,32.75

141334,79.18,32.75

141536,79.18,33.00

141737,79.18,33.00

141938,79.18,33.00

142140,82.11,33.25

142342,82.11,33.25

142542,79.18,33.50

142744,82.11,33.50

142946,82.11,33.75

143148,82.11,33.75

143348,82.11,34.00

143550,82.11,34.00

143752,79.18,34.00

143953,82.11,34.25

144154,82.11,34.25

144356,82.11,34.50

144558,82.11,34.50

144759,82.11,34.50

144960,82.11,34.75

145162,82.11,34.75

145363,85.04,35.00

145564,85.04,35.00

145766,82.11,35.25

145968,85.04,35.25

146169,85.04,35.50

146370,85.04,35.50

146572,85.04,35.50

146774,85.04,35.75

146975,85.04,35.75

147176,85.04,35.75

147378,85.04,36.00

147579,85.04,36.00

147781,85.04,36.25

147982,87.98,36.25

148184,85.04,36.25

148385,87.98,36.50

148586,87.98,36.50

148788,87.98,36.75

148989,87.98,36.75

149191,87.98,36.75

149392,87.98,37.00

149594,87.98,37.00

149795,90.91,37.25

149997,90.91,37.25

150198,90.91,37.25

150400,90.91,37.25

150601,90.91,37.50

150803,90.91,37.50

151004,90.91,37.50

151205,90.91,37.75

151407,90.91,37.75

151609,90.91,38.00

151810,90.91,38.00

152011,90.91,38.25

152213,93.84,38.25

152414,90.91,38.25

152615,90.91,38.50

152817,90.91,38.50

153019,90.91,38.50

153220,93.84,38.50

153421,90.91,38.75

153623,90.91,38.75

153825,93.84,38.75

154025,93.84,39.00

154227,93.84,39.00

154429,90.91,39.00

154631,93.84,39.25

154831,93.84,39.25

155033,93.84,39.25

155235,93.84,39.50

155437,93.84,39.50

155637,93.84,39.75

155839,93.84,39.75

156041,93.84,39.75

156241,93.84,39.75

156443,93.84,40.00

156645,96.77,40.00

156847,93.84,40.00

157047,93.84,40.25

157249,93.84,40.25

157451,93.84,40.25

157652,93.84,40.25

157853,93.84,40.50

158055,93.84,40.50

158257,93.84,40.50

158457,96.77,40.50

158659,93.84,40.75

158861,93.84,40.75

159063,93.84,40.75

159263,96.77,40.75

159465,96.77,41.00

159667,96.77,41.00

159868,96.77,41.00

160069,96.77,41.00

160271,96.77,41.25

160473,96.77,41.25

160674,96.77,41.25

160875,96.77,41.25

161077,96.77,41.50

161278,96.77,41.25

161480,96.77,41.50

161681,96.77,41.50

161883,96.77,41.50

162084,96.77,41.50

162285,96.77,41.75

162487,96.77,41.75

162689,96.77,41.75

162890,96.77,41.75

163091,96.77,41.75

163293,96.77,42.00

163494,96.77,42.00

163696,96.77,42.00

163897,96.77,42.00

164099,96.77,42.00

164300,96.77,42.25

164502,96.77,42.25

164703,96.77,42.25

164904,96.77,42.25

165106,96.77,42.25

165307,96.77,42.25

165509,99.71,42.50

165710,96.77,42.50

165912,96.77,42.50

166113,96.77,42.50

166315,96.77,42.50

166516,96.77,42.50

166718,96.77,42.75

166919,99.71,42.75

167120,96.77,42.75

167322,96.77,42.75

167524,96.77,42.75

167725,99.71,42.75

167926,96.77,43.00

168128,96.77,43.00

168329,96.77,43.00

168530,99.71,43.00

168732,99.71,43.00

168934,96.77,43.00

169135,99.71,43.00

169336,99.71,43.00

169538,99.71,43.25

169740,99.71,43.25

169940,96.77,43.25

170142,96.77,43.25

170344,96.77,43.25

170546,99.71,43.25

170746,99.71,43.25

170948,99.71,43.50

171150,96.77,43.25

171352,99.71,43.50

171552,99.71,43.50

171754,99.71,43.50

171956,96.77,43.50

172156,99.71,43.50

172358,99.71,43.50

172560,99.71,43.50

172762,99.71,43.75

172962,99.71,43.75

173164,99.71,43.75

173366,99.71,43.75

173568,99.71,43.75

173768,99.71,43.75

173970,99.71,43.75

174172,99.71,43.75

174373,99.71,43.75

174574,99.71,43.75

174776,99.71,44.00

174978,99.71,44.00

175179,99.71,44.00

175380,99.71,44.00

175582,99.71,44.00

175783,99.71,44.00

175984,99.71,44.00

176186,99.71,44.00

176388,99.71,44.00

176589,99.71,44.00

176790,99.71,44.25

176992,99.71,44.25

177193,99.71,44.25

177395,99.71,44.25

177596,99.71,44.25

177798,99.71,44.25

177999,99.71,44.25

178201,99.71,44.25

178402,99.71,44.25

178604,96.77,44.25

178805,99.71,44.25

179007,96.77,44.25

179208,99.71,44.25

179409,99.71,44.50

179611,99.71,44.25

179812,99.71,44.50

180014,96.77,44.25

180215,99.71,44.50

180417,99.71,44.50

180618,99.71,44.50

180819,99.71,44.50

181021,99.71,44.50

181223,99.71,44.50

181424,99.71,44.50

181625,93.84,44.50

181827,96.77,44.75

182029,96.77,44.50

182230,99.71,44.50

182431,99.71,44.50

182633,99.71,44.75

182835,99.71,44.75

183035,99.71,44.75

183237,99.71,44.75

183439,99.71,44.75

183640,96.77,44.75

183841,99.71,44.75

184043,96.77,44.75

184245,99.71,44.75

184445,99.71,44.75

184647,99.71,45.00

184849,99.71,45.00

185051,99.71,45.00

185251,99.71,45.00

185453,99.71,45.00

185655,99.71,45.00

185857,99.71,45.00

186057,99.71,45.00

186259,99.71,45.00

186461,99.71,45.00

186661,99.71,45.00

186863,99.71,45.00

187065,99.71,45.00

187267,99.71,45.25

187467,99.71,45.25

187669,99.71,45.25

187871,99.71,45.25

188072,99.71,45.25

188273,99.71,45.25

188475,99.71,45.25

188677,99.71,45.25

188878,99.71,45.25

189079,99.71,45.25

189281,99.71,45.25

189483,99.71,45.25

189684,99.71,45.25

189885,99.71,45.50

190087,99.71,45.50

190288,99.71,45.50

190490,99.71,45.50

190691,99.71,45.50

190893,99.71,45.50

191094,99.71,45.50

191295,99.71,45.50

191497,99.71,45.50

191698,99.71,45.50

191900,99.71,45.50

192101,99.71,45.75

192303,99.71,45.50

192504,99.71,45.50

192706,99.71,45.50

192907,99.71,45.50

193108,99.71,45.75

193310,99.71,45.75

193512,99.71,45.75

193713,99.71,45.75

193914,99.71,45.75

194116,99.71,45.75

194318,99.71,45.75

194519,99.71,45.75

194720,99.71,45.75

194922,99.71,45.75

195124,99.71,45.75

195324,99.71,45.75

195526,96.77,45.75

195728,99.71,45.75

195929,99.71,45.75

196130,99.71,45.75

196332,99.71,45.75

196534,99.71,45.75

196734,99.71,45.75

196936,99.71,45.75

197138,99.71,45.75

197340,99.71,45.75

197540,99.71,45.75

197742,99.71,45.75

197944,99.71,45.75

198146,99.71,45.75

198346,99.71,45.75

198548,99.71,45.75

198750,99.71,45.75

198951,99.71,45.75

199152,99.71,45.75

199354,99.71,45.75

199556,99.71,45.75

199757,99.71,45.75

199958,99.71,45.75

200160,99.71,45.75

200361,99.71,45.75

200562,99.71,46.00

200764,99.71,46.00

200966,99.71,46.00

201167,99.71,46.00

201368,99.71,46.00

201570,99.71,46.00

201772,99.71,46.00

201973,99.71,46.00

202174,96.77,46.00

202376,99.71,46.00

202577,99.71,46.00

202779,99.71,46.00

202980,99.71,46.00

203182,96.77,46.00

203383,99.71,46.00

203584,99.71,46.00

203786,99.71,46.00

203987,99.71,46.00

204189,99.71,46.00

204390,99.71,46.00

204592,99.71,46.00

204793,99.71,46.00

204995,99.71,46.00

205196,99.71,46.00

205398,99.71,46.00

205599,99.71,46.00

205800,99.71,46.00

206002,99.71,46.00

206203,99.71,46.00

206405,99.71,46.00

206606,99.71,46.00

206808,99.71,46.00

207009,99.71,46.00

207211,96.77,46.00

207412,99.71,46.00

207613,99.71,46.00

207815,99.71,46.00

208016,99.71,46.00

208218,99.71,46.00

208419,99.71,46.00

208621,99.71,46.00

208822,99.71,46.00

209024,96.77,46.00

209225,99.71,46.25

209427,99.71,46.00

209628,99.71,46.00

209829,99.71,46.00

210031,99.71,46.00

210232,99.71,46.25

210434,99.71,46.00

210635,99.71,46.25

210837,99.71,46.00

211038,99.71,46.00

211239,99.71,46.25

211441,99.71,46.25

211643,99.71,46.25

211844,99.71,46.25

212045,99.71,46.25

212247,99.71,46.25

212449,99.71,46.25

212649,96.77,46.25

212851,99.71,46.25

213053,99.71,46.25

213255,99.71,46.25

213455,99.71,46.25

213657,99.71,46.25

213859,99.71,46.25

214061,99.71,46.25

214261,96.77,46.25

214463,99.71,46.25

214665,99.71,46.25

214865,99.71,46.25

215067,99.71,46.25

215269,99.71,46.25

215471,99.71,46.25

215671,99.71,46.25

215873,99.71,46.25

216075,99.71,46.25

216276,99.71,46.25

216477,96.77,46.25

216679,99.71,46.25

216881,99.71,46.25

217082,99.71,46.25

217283,99.71,46.25

217485,99.71,46.25

217687,99.71,46.25

217888,99.71,46.25

218089,99.71,46.25

218291,99.71,46.25

218492,99.71,46.25

218694,99.71,46.25

218895,99.71,46.25

219097,99.71,46.25

219298,99.71,46.25

219500,99.71,46.25

219701,99.71,46.25

219902,99.71,46.25

220104,99.71,46.25

220305,99.71,46.25

220507,99.71,46.25

220708,96.77,46.25

220910,99.71,46.25

221111,99.71,46.25

221313,99.71,46.25

221514,96.77,46.25

221716,99.71,46.25

221917,99.71,46.25

222118,99.71,46.25

222320,99.71,46.25

222522,99.71,46.25

222723,99.71,46.25

222924,99.71,46.25

223126,99.71,46.00

223328,99.71,46.25

223528,99.71,46.25

223730,99.71,46.25

223932,99.71,46.25

224134,99.71,46.25

224334,99.71,46.25

224536,99.71,46.25

224738,99.71,46.25

224939,99.71,46.25

225140,99.71,46.25

225342,99.71,46.25

225544,99.71,46.25

225744,99.71,46.25

225946,99.71,46.25

226148,99.71,46.25

226350,99.71,46.25

226550,99.71,46.25

226752,99.71,46.25

226954,99.71,46.25

227155,99.71,46.25

227356,99.71,46.25

227558,99.71,46.25

227760,99.71,46.25

227961,99.71,46.25

228162,96.77,46.25

228364,99.71,46.25

228566,96.77,46.25

228767,99.71,46.25

228968,99.71,46.25

229170,99.71,46.25

229371,99.71,46.25

229572,99.71,46.25

229774,99.71,46.25

229976,99.71,46.25

230177,99.71,46.00

230378,99.71,46.00

230580,99.71,46.25

230781,99.71,46.25

230983,99.71,46.00

231184,99.71,46.00

231386,99.71,46.25

231587,99.71,46.25

231789,99.71,46.25

231990,99.71,46.25

232192,99.71,46.25

232393,99.71,46.00

232595,99.71,46.00

232796,99.71,46.00

232997,99.71,46.25

233199,99.71,46.25

233400,99.71,46.00

233602,99.71,46.00

233803,99.71,46.25

234005,96.77,46.00

234206,99.71,46.00

