

Time, Pressure, T2

229592,61.58,26.25

229793,61.58,26.25

229994,61.58,26.25

230196,61.58,26.25

230397,61.58,26.25

230599,61.58,26.25

230800,61.58,26.25

231002,61.58,26.25

231203,61.58,26.25

231404,61.58,26.25

231606,61.58,26.25

231808,61.58,26.25

232009,61.58,26.25

232210,61.58,26.25

232412,61.58,26.25

232613,61.58,26.25

232815,61.58,26.25

233016,61.58,26.25

233218,61.58,26.25

233419,61.58,26.25

233621,61.58,26.25

233822,61.58,26.25

234023,61.58,26.25

234225,61.58,26.25

234427,61.58,26.25

234628,61.58,26.25

234829,61.58,26.25

235031,61.58,26.25

235232,61.58,26.25

235433,61.58,26.25

235635,61.58,26.25

235837,61.58,26.25

236038,61.58,26.25

236239,61.58,26.25

236441,61.58,26.25

236643,61.58,26.25

236844,61.58,26.25

237045,61.58,26.25

237247,61.58,26.25

237449,61.58,26.25

237649,61.58,26.25

237851,61.58,26.25

238053,61.58,26.25

238255,58.65,26.25

238455,61.58,26.25

238657,61.58,26.25

238859,61.58,26.25

239060,61.58,26.25

239261,61.58,26.25

239463,61.58,26.25

239665,61.58,26.25

239866,61.58,26.25

240067,61.58,26.25

240269,61.58,26.25

240471,61.58,26.25

240671,61.58,26.25

240873,61.58,26.25

241075,61.58,26.25

241276,61.58,26.25

241477,61.58,26.25

241679,61.58,26.25

241881,61.58,26.25

242082,61.58,26.25

242283,61.58,26.25

242485,61.58,26.25

242686,61.58,26.25

242888,61.58,26.25

243089,61.58,26.25

243291,61.58,26.25

243492,61.58,26.25

243694,61.58,26.25

243895,61.58,26.25

244097,61.58,26.25

244298,61.58,26.25

244499,61.58,26.25

244701,61.58,26.25

244902,61.58,26.25

245104,61.58,26.25

245305,61.58,26.25

245507,61.58,26.25

245708,61.58,26.25

245910,61.58,26.25

246111,61.58,26.25

246312,61.58,26.25

246514,61.58,26.25

246716,61.58,26.25

246917,61.58,26.25

247118,61.58,26.25

247320,61.58,26.25

247522,61.58,26.25

247723,61.58,26.25

247924,61.58,26.00

248126,58.65,26.25

248328,61.58,26.25

248528,61.58,26.25

248730,61.58,26.25

248932,61.58,26.25

249133,61.58,26.25

249334,61.58,26.25

249536,61.58,26.25

249738,61.58,26.25

249938,61.58,26.25

250140,61.58,26.25

250342,61.58,26.25

250544,61.58,26.25

250744,61.58,26.25

250946,61.58,26.25

251148,61.58,26.25

251350,61.58,26.25

251550,61.58,26.25

251752,61.58,26.25

251954,61.58,26.25

252155,61.58,26.25

252356,61.58,26.25

252558,61.58,26.25

252760,61.58,26.25

252961,61.58,26.25

253162,61.58,26.25

253364,61.58,26.25

