

Time, Pressure, T2
234633,23.46,26.00

234834,23.46,26.00

235035,23.46,26.00

235237,23.46,26.00

235439,23.46,26.00

235640,23.46,26.00

235841,23.46,26.00

236043,23.46,26.00

236244,23.46,26.00

236446,20.53,26.00

236647,23.46,26.00

236849,20.53,26.00

237050,23.46,26.00

237251,23.46,26.00

237453,23.46,26.00

237655,20.53,26.00

237856,23.46,26.00

238057,23.46,26.00

238259,23.46,26.00

238460,23.46,26.00

238662,23.46,26.00

238863,23.46,26.00

239065,23.46,26.00

239266,23.46,26.00

239467,23.46,26.00

239669,23.46,26.00

239870,23.46,26.00

240072,23.46,26.00

240273,20.53,26.00

240475,23.46,26.00

240676,23.46,26.00

240878,23.46,26.00

241079,23.46,26.00

241281,23.46,26.00

241482,23.46,26.00

241684,23.46,26.00

241885,20.53,26.00

242086,20.53,26.00

242288,23.46,26.00

242489,23.46,26.00

242691,23.46,26.00

242892,23.46,26.00

243094,23.46,26.00

243295,23.46,26.00

243496,23.46,26.00

243698,23.46,26.00

243900,23.46,26.00

244101,20.53,26.25

244302,23.46,26.25

244504,23.46,26.25

244705,23.46,26.25

244907,23.46,26.00

245108,23.46,26.25

245310,23.46,26.00

245511,20.53,26.25

245712,23.46,26.25

245914,23.46,26.25

246116,23.46,26.25

246317,23.46,26.25

246518,23.46,26.25

246720,23.46,26.25

246922,23.46,26.25

247122,23.46,26.25

247324,23.46,26.25

247526,23.46,26.25

247728,23.46,26.25

247928,23.46,26.25

248130,23.46,26.25

248332,23.46,26.25

248532,23.46,26.25

248734,23.46,26.25

248936,23.46,26.25

249138,23.46,26.25

249338,23.46,26.25

249540,23.46,26.25

249742,23.46,26.25

249944,20.53,26.25

250144,23.46,26.25

250346,23.46,26.25

250548,23.46,26.25

250749,23.46,26.25

250950,23.46,26.25

251152,23.46,26.25

251354,23.46,26.25

251555,23.46,26.25

251756,23.46,26.25

251958,23.46,26.25

252160,23.46,26.25

252361,23.46,26.25

252562,23.46,26.25

252764,23.46,26.25

252965,23.46,26.25

253166,23.46,26.25

253368,23.46,26.25

253570,23.46,26.25

253771,23.46,26.25

